,game_id,original_event_id,period_id,time_seconds,team_id,player_id,start_x,end_x,start_y,end_y,type_id,result_id,bodypart_id,action_id,type_name,result_name,bodypart_name,scores,concedes,offensive_value,defensive_value,vaep_value,xT_value
8053,2124868,,1,2381.0,636,199452.0,37.8,38.325,22.644,19.312000000000005,21,1,0,612,dribble,success,foot,0.014397403,0.0018254624,-0.0020772293,-0.00057337724,-0.0026506064,0.0
8054,2124868,2208955613,1,2382.0,636,199452.0,38.325,14.804999999999993,19.312000000000005,38.147999999999996,0,1,0,613,pass,success,foot,0.11987627,0.0005890398,0.10547887,0.0012364227,0.10671529,0.007180627450574507
8057,2124868,2208955683,1,2414.0,636,175688.0,50.61,37.485,31.211999999999996,21.556000000000004,0,1,1,616,pass,success,head,0.024822561,0.0030747617,0.02131404,-0.0019107441,0.019403296,0.00375501694385536
8058,2124868,2208955693,1,2416.0,636,156938.0,38.42999999999999,46.93500000000001,21.556000000000004,29.443999999999996,0,1,0,617,pass,success,foot,0.026924983,0.0016081594,0.0021024216,0.0014666023,0.003569024,-0.00375501694385536
8059,2124868,,1,2416.5,636,209949.0,46.93500000000001,43.470000000000006,29.443999999999996,29.443999999999996,21,1,0,618,dribble,success,foot,0.021130355,0.0031843872,-0.0057946276,-0.0015762278,-0.0073708557,0.0005161980413666608
8060,2124868,2208955695,1,2417.0,636,209949.0,43.470000000000006,29.400000000000006,29.443999999999996,29.988000000000007,0,1,0,619,pass,success,foot,0.029144568,0.0006463915,0.008014213,0.0025379958,0.010552209,0.005762911724047222
8061,2124868,,1,2418.0,636,435571.0,29.400000000000006,32.235,29.988000000000007,28.968000000000004,21,1,0,620,dribble,success,foot,0.02634273,0.0006507821,-0.0028018393,-4.390604e-06,-0.00280623,0.0
8064,2124868,,1,2421.0,6924,195302.0,20.055,28.769999999999996,35.088,30.056,21,1,0,623,dribble,success,foot,0.0026696397,0.0022026373,0.00081960997,0.005468336,0.006287946,0.002558810505114837
8065,2124868,2208955717,1,2422.0,6924,195302.0,28.769999999999996,24.36,30.056,31.688000000000002,0,1,0,624,pass,success,foot,0.0025810257,0.009003046,-8.8613946e-05,-0.0068004085,-0.0068890224,0.0015082346257656466
8066,2124868,2208955719,1,2424.0,6924,96943.0,24.36,37.275,31.688000000000002,35.292,0,1,0,625,pass,success,foot,0.0032946481,0.007100942,0.00071362243,0.0019021039,0.0026157263,-0.004181903162586424
8067,2124868,2208955749,1,2426.0,6924,491043.0,37.275,83.685,35.292,49.912000000000006,0,1,0,626,pass,success,foot,0.035866406,0.0002855125,0.03257176,0.00681543,0.03938719,0.012153210669935483
8070,2124868,2208955853,1,2454.0,6924,491043.0,89.25,88.725,64.056,32.3,1,1,0,629,cross,success,foot,0.09412556,0.00020100972,0.046198275,-0.00012421352,0.046074063,0.028019211383812442
8075,2124868,,1,2468.0,636,175688.0,74.025,68.355,4.352000000000004,2.583999999999989,21,1,0,634,dribble,success,foot,0.0064399117,0.001020046,-0.0008804272,0.0009824093,0.00010198215,-0.0011246066390100465
8079,2124868,2208955983,1,2479.0,636,175688.0,62.37,65.31,14.007999999999996,38.012,0,1,0,638,pass,success,foot,0.025258726,0.008225032,0.021836547,-0.004990259,0.016846288,0.0010592681147599892
8080,2124868,,1,2480.5,636,209949.0,65.31,63.839999999999996,38.012,42.092,21,1,0,639,dribble,success,foot,0.004053368,0.0049805446,-0.021205358,0.0032444876,-0.01796087,-0.0009184448346626828
8081,2124868,2208955999,1,2482.0,636,209949.0,63.839999999999996,42.105000000000004,42.092,63.172,0,1,0,640,pass,success,foot,0.0033479102,0.00059445587,-0.0007054575,0.004386089,0.0036806313,-0.00014232389381056958
8082,2124868,2208956011,1,2485.0,636,199454.0,42.735,34.125,63.784,64.056,0,1,0,641,pass,success,foot,0.0025191228,0.00024487867,-0.00082878745,0.0003495772,-0.00047921026,0.0014574763780035227
8084,2124868,2208956049,1,2494.0,636,435183.0,51.03,54.6,61.132,48.620000000000005,0,1,0,643,pass,success,foot,0.014477663,0.0033224293,0.011654527,-0.000375272,0.011279255,0.0002655174913663485
8085,2124868,2208956065,1,2496.0,636,209949.0,55.44,42.0,50.66,55.216,0,1,0,644,pass,success,foot,0.015399336,0.00076257036,0.00092167314,0.0025598588,0.003481532,0.0006911748465493976
8086,2124868,,1,2497.0,636,435183.0,42.0,41.265,55.216,50.66,21,1,0,645,dribble,success,foot,0.018175634,0.0019603223,0.0027762977,-0.0011977518,0.0015785459,-0.00016733797877268274
8087,2124868,2208956087,1,2498.0,636,435183.0,41.265,47.565,50.66,42.5,0,1,0,646,pass,success,foot,0.016355747,0.0018209361,-0.0018198863,0.00013938616,-0.0016805001,6.8063456215052e-06
8088,2124868,,1,2499.5,636,209949.0,47.565,53.025,42.5,31.891999999999996,21,1,0,647,dribble,success,foot,0.014335057,0.0067338115,-0.0020206906,-0.0049128756,-0.006933566,0.0007886439231809816
8089,2124868,2208956103,1,2501.0,636,209949.0,53.025,49.455,31.891999999999996,9.86,0,1,0,648,pass,success,foot,0.012463872,0.0053763175,-0.0018711844,0.0013574939,-0.0005136905,-0.0015955646130709367
8090,2124868,,1,2503.0,636,487350.0,49.455,45.56999999999999,9.86,10.472000000000001,21,1,0,649,dribble,success,foot,0.02710306,0.0003328993,0.014639189,0.005043418,0.019682607,0.001988426803036747
8091,2124868,2208956113,1,2505.0,636,487350.0,45.56999999999999,28.97999999999999,10.472000000000001,3.128,0,1,0,650,pass,success,foot,0.013108729,0.00016903415,-0.0139943315,0.00016386516,-0.013830466,3.7221705603418184e-05
8095,2124868,2208956175,1,2514.0,6924,195302.0,12.39,12.6,10.064000000000002,1.972,0,1,0,654,pass,success,foot,0.0012218504,0.0028176205,0.0010893561,0.0017108414,0.0028001976,-0.005886482885266574
8098,2124868,2208956211,1,2525.0,6924,477767.0,9.345,32.97,2.924,2.176,0,1,0,657,pass,success,foot,0.004168203,0.0038587933,0.004035709,0.0015001597,0.005535869,-0.0014555690046911002
8099,2124868,2208956227,1,2529.0,6924,421808.0,32.97,33.18,2.176,8.092,0,1,0,658,pass,success,foot,0.0036426592,0.0078112455,-0.00052554393,-0.003952452,-0.004477996,0.000974095454495635
8100,2124868,,1,2530.5,6924,491043.0,33.18,29.924999999999997,8.092,15.776,21,1,0,659,dribble,success,foot,0.006776147,0.0050591747,0.003133488,0.0027520708,0.0058855587,0.00280935161691156
8103,2124868,,1,2533.5,636,435183.0,32.235,30.870000000000005,21.964,19.176000000000002,21,1,0,662,dribble,success,foot,0.03971633,0.0009019833,0.0125701595,-0.00039671385,0.012173446,0.0
8104,2124868,2208956249,1,2535.0,636,435183.0,30.870000000000005,16.064999999999998,19.176000000000002,18.36,0,1,0,663,pass,success,foot,0.09178278,0.00016696818,0.05206645,0.00073501514,0.052801464,0.00960427921684645
8105,2124868,,1,2537.0,636,156938.0,16.064999999999998,33.07499999999999,18.36,24.82,21,1,0,664,dribble,success,foot,0.038767077,0.00039207414,-0.0530157,-0.00022510596,-0.053240806,-0.010018919709178765
8106,2124868,2208956283,1,2539.0,636,156938.0,33.07499999999999,18.27000000000001,24.82,59.16,0,1,0,665,pass,success,foot,0.04269579,0.00013417132,0.0039287135,0.00025790284,0.0041866163,0.004206010107334892
8107,2124868,,1,2541.5,636,199454.0,18.27000000000001,6.824999999999989,59.16,59.772,21,1,0,666,dribble,success,foot,0.008303071,0.00015275799,-0.03439272,-1.8586667e-05,-0.034411304,-0.00010696258575726945
8109,2124868,2208956345,1,2551.0,6924,488492.0,14.175,22.994999999999997,48.75600000000001,59.5,0,1,0,668,pass,success,foot,0.007680129,0.0114773195,0.0075458423,0.0011532772,0.008699119,-0.011736267443349276
8111,2124868,2208956361,1,2554.0,636,439093.0,35.59500000000001,48.93,51.748000000000005,57.868,0,1,0,670,pass,success,foot,0.0059595653,0.006200284,0.0043247025,-0.00064236904,0.0036823335,-0.001848836964416646
8112,2124868,,1,2555.0,636,96370.0,48.93,57.015,57.868,59.704,21,1,0,671,dribble,success,foot,0.004669298,0.0016756847,-0.0012902673,0.0045245998,0.0032343324,-2.7673026273523915e-05
8113,2124868,2208956369,1,2556.0,636,96370.0,57.015,75.705,59.704,41.684,0,1,0,672,pass,success,foot,0.0029593627,0.0061030667,-0.0017099353,-0.004427382,-0.006137317,0.0063830170945322635
8114,2124868,2208956383,1,2559.0,636,175199.0,75.075,73.185,39.78,34.884,0,1,0,673,pass,success,foot,0.0027427254,0.0068756356,-0.00021663727,-0.00077256886,-0.0009892061,0.0009359642721689376
8115,2124868,,1,2562.0,636,487350.0,73.185,62.79,34.884,21.623999999999995,21,1,0,674,dribble,success,foot,0.00815636,0.0017080625,0.0054136347,0.005167573,0.010581208,-0.005601815630760449
8116,2124868,2208956385,1,2565.0,636,487350.0,62.79,44.31,21.623999999999995,1.7680000000000007,0,1,0,675,pass,success,foot,0.007075306,0.0009220488,-0.0010810541,0.00078601367,-0.00029504043,-0.0008617690738883252
8117,2124868,2208956393,1,2566.0,636,199452.0,44.1,35.59500000000001,1.4959999999999951,5.372000000000007,0,1,0,676,pass,success,foot,0.010051112,0.00027325208,0.0029758057,0.00064879673,0.0036246025,0.0010503092181520608
8118,2124868,2208956425,1,2567.0,636,156938.0,34.33500000000001,57.225,5.780000000000001,6.052000000000007,0,1,0,677,pass,success,foot,0.009666349,0.000609044,-0.00038476288,-0.0003357919,-0.0007205548,-0.0011513840290926702
8119,2124868,,1,2571.0,636,487350.0,57.225,63.419999999999995,6.052000000000007,4.759999999999998,21,1,0,678,dribble,success,foot,0.010606086,0.0007295826,0.0009397371,-0.000120538636,0.00081919844,-0.0010341928830960466
8120,2124868,2208956447,1,2575.0,636,487350.0,63.419999999999995,78.015,4.759999999999998,29.851999999999997,0,1,0,679,pass,success,foot,0.00900285,0.0011967033,-0.0016032355,-0.00046712067,-0.0020703562,0.0070977345135136115
8121,2124868,,1,2578.0,636,175199.0,78.015,68.985,29.851999999999997,27.812000000000005,21,1,0,680,dribble,success,foot,0.0032946481,0.009973772,-0.0057082023,-0.008777069,-0.014485272,-0.0030810284302948635
8122,2124868,2208956461,1,2581.0,636,175199.0,68.985,35.385000000000005,27.812000000000005,1.7680000000000007,0,1,0,681,pass,success,foot,0.010425695,0.0020214953,0.007131047,0.007952277,0.015083324,-0.0028052246255256662
8125,2124868,2208956581,1,2609.0,636,156938.0,41.79,49.875,1.5640000000000072,18.156,0,1,1,684,pass,success,head,0.016833056,0.0012475656,0.0016033109,0.00097489695,0.0025782078,0.00015738621107079086
8126,2124868,,1,2610.5,636,96370.0,49.875,63.0,18.156,17.06799999999999,21,1,0,685,dribble,success,foot,0.011774901,0.0032751206,-0.0050581545,-0.002027555,-0.0070857094,0.0007043828628175344
8130,2124868,2208956639,1,2623.0,6924,195302.0,35.7,80.325,16.252,43.452,0,1,0,689,pass,success,foot,0.018373722,0.0077540916,0.014325151,-0.0023857797,0.011939371,0.004043482581710554
8131,2124868,,1,2624.0,6924,477773.0,80.325,83.47500000000001,43.452,43.587999999999994,21,1,0,690,dribble,success,foot,0.107878014,0.00051730796,0.089504294,0.007236784,0.09674108,0.0
8132,2124868,2208956651,1,2625.0,6924,477773.0,83.47500000000001,82.11,43.587999999999994,34.272,0,1,0,691,pass,success,foot,0.09443955,0.00092801516,-0.013438463,-0.0004107072,-0.013849171,0.01329474929428434
8133,2124868,,1,2626.5,6924,491043.0,82.11,84.83999999999999,34.272,32.096000000000004,21,1,0,692,dribble,success,foot,0.16244178,0.0003211085,0.068002224,0.00060690666,0.06860913,0.011365581247987911
8136,2124868,,1,2628.5,636,96370.0,84.84,81.375,32.096,29.988000000000007,21,1,0,695,dribble,success,foot,0.0027396819,0.003910343,0.0008896522,0.0037606298,0.0046502817,0.0
8137,2124868,2208956669,1,2629.0,636,96370.0,81.375,70.14,29.988000000000007,19.787999999999997,0,1,0,696,pass,success,foot,0.007309051,0.0057501565,0.0045693694,-0.0018398133,0.002729556,-0.026369374103354007
8138,2124868,,1,2631.5,636,175688.0,70.14,73.29,19.787999999999997,21.147999999999996,21,1,0,697,dribble,success,foot,0.008494877,0.005735609,0.001185826,1.4547259e-05,0.0012003733,0.0017786992191162407
8139,2124868,2208956681,1,2634.0,636,175688.0,73.29,79.38,21.147999999999996,4.623999999999995,0,1,0,698,pass,success,foot,0.009085608,0.0027145052,0.00059073046,0.003021104,0.0036118345,-0.004185572959435151
8140,2124868,,1,2635.5,636,199452.0,79.38,74.97,4.623999999999995,3.740000000000009,21,1,0,699,dribble,success,foot,0.0068391026,0.0006309138,-0.002246505,0.0020835914,-0.0001629137,0.0004815940609021758
8141,2124868,2208956689,1,2637.0,636,199452.0,74.97,61.31999999999999,3.740000000000009,14.007999999999996,0,1,0,700,pass,success,foot,0.011781462,0.0008589137,0.004942359,-0.00022799987,0.004714359,-0.0026631298971126344
8143,2124868,,1,2642.0,636,175688.0,57.225,57.855,9.451999999999998,4.692000000000007,21,1,0,702,dribble,success,foot,0.023833081,0.0001985731,0.018786859,0.0049091745,0.023696033,-0.00014799986074128836
8146,2124868,2208956889,1,2675.0,6924,477767.0,40.11,20.475,5.236,24.82,0,1,0,705,pass,success,foot,0.0018128564,0.02284806,0.0010760744,-0.021597678,-0.020521604,0.008052934650032019
8148,2124868,2208956913,1,2687.0,636,487350.0,67.725,44.62500000000001,23.664,32.096,0,1,1,707,pass,success,head,0.02166975,0.0066965767,0.018077917,0.00033548335,0.0184134,-0.003587187144511155
8154,2124868,2208960651,2,0.0,636,96435.0,52.5,57.96000000000001,34.068,31.619999999999997,0,1,0,713,pass,success,foot,0.010444342,0.0045333784,0.010444342,-0.0045333784,0.0059109638,-5.281064642197707e-05
8155,2124868,2208960709,2,2.0,636,435183.0,58.17,36.75,31.823999999999998,64.668,0,1,0,714,pass,success,foot,0.016342334,0.0001879022,0.0058979923,0.004345476,0.010243468,0.001126554434943897
8157,2124868,2208978763,2,11.0,6924,96484.0,22.259999999999998,13.860000000000001,59.092000000000006,45.900000000000006,0,1,0,716,pass,success,foot,0.003144964,0.0010399588,0.002867242,-0.00017132796,0.0026959141,0.011736267443349276
8158,2124868,,2,13.0,6924,96377.0,13.860000000000001,8.084999999999999,45.900000000000006,37.400000000000006,21,1,0,717,dribble,success,foot,0.0026501918,0.0038959475,-0.00049477234,-0.0028559887,-0.003350761,0.03379088167353403
8159,2124868,2208960783,2,15.0,6924,96377.0,8.084999999999999,33.495,37.400000000000006,19.788000000000004,0,1,0,718,pass,success,foot,0.0017717353,0.0031507232,-0.0008784565,0.0007452243,-0.00013323221,-0.047954393253458245
8160,2124868,2208960791,2,17.0,6924,421808.0,34.125,25.724999999999998,18.428,19.311999999999998,0,1,0,719,pass,success,foot,0.009821399,0.004426167,0.008049664,-0.0012754437,0.0067742206,0.006106611595157428
8164,2124868,2208960857,2,24.0,636,199452.0,53.025,73.91999999999999,16.456000000000003,9.316000000000003,0,1,1,723,pass,success,head,0.011302494,0.018829606,0.008070404,-0.01463728,-0.0065668765,0.0013944084117029423
8165,2124868,,2,26.0,636,487350.0,73.91999999999999,82.11,9.316000000000003,8.907999999999994,21,1,0,724,dribble,success,foot,0.019447902,0.0014372576,0.008145408,0.017392348,0.025537755,0.0023954555253729616
8166,2124868,2208960877,2,28.0,636,487350.0,82.11,100.695,8.907999999999994,21.147999999999996,0,1,0,725,pass,success,foot,0.002806856,0.002011862,-0.016641047,-0.00057460426,-0.01721565,-0.0005357728577164364
8167,2124868,2208960905,2,30.0,636,175199.0,100.8,57.96000000000001,21.216,31.28,0,1,0,726,pass,success,foot,0.0025844823,0.005622947,-0.00022237375,-0.0036110852,-0.003833459,-0.0032933979997448164
8169,2124868,,2,38.5,6924,477773.0,56.28,46.410000000000004,44.404,50.93200000000001,21,1,0,728,dribble,success,foot,0.014263465,0.0023351936,-0.0055398354,0.0014214336,-0.0041184016,-0.0006608710279469516
8170,2124868,2208960945,2,40.0,6924,477773.0,46.410000000000004,32.97,50.93200000000001,56.712,0,1,0,729,pass,success,foot,0.005616041,0.0024854916,-0.008647424,-0.000150298,-0.008797722,0.0038510796681521927
8171,2124868,2208961003,2,41.0,6924,139101.0,32.97,15.120000000000001,56.712,47.532000000000004,0,1,0,730,pass,success,foot,0.0072335373,0.0029452187,0.0016174964,-0.00045972713,0.0011577692,0.014654431731903093
8172,2124868,,2,44.0,6924,96377.0,15.120000000000001,14.909999999999998,47.532000000000004,39.57600000000001,21,1,0,731,dribble,success,foot,0.002619361,0.010718247,-0.004614176,-0.007773028,-0.012387205,-0.006982884129349706
8173,2124868,2208961037,2,47.0,6924,96377.0,14.909999999999998,19.635,39.57600000000001,25.976,0,1,0,732,pass,success,foot,0.0015153592,0.0049612797,-0.0011040019,0.0057569672,0.0046529653,0.04167460471554946
8174,2124868,2208961081,2,51.0,6924,488492.0,20.055,35.06999999999999,25.84,63.988,0,1,0,733,pass,success,foot,0.00345548,0.0023041582,0.001940121,0.0026571215,0.0045972425,-0.006169299222921476
8175,2124868,2208961125,2,54.0,6924,139101.0,35.06999999999999,28.455000000000002,63.988,50.93200000000001,0,1,0,734,pass,success,foot,0.008924107,0.002224772,0.005468627,7.938617e-05,0.0055480134,0.0008864901901769803
8176,2124868,,2,56.5,6924,96484.0,28.455000000000002,31.709999999999997,50.93200000000001,48.55200000000001,21,1,0,735,dribble,success,foot,0.012539795,0.005078143,0.0036156876,-0.002853371,0.00076231663,0.0
8178,2124868,,2,62.5,6924,421808.0,70.455,82.635,32.912,14.416,21,1,0,737,dribble,success,foot,0.024069905,9.397099e-05,0.019585084,0.0022156693,0.021800753,0.0037400949359467275
8180,2124868,2208961219,2,70.0,636,487350.0,89.46,86.1,23.595999999999997,7.82,0,1,0,739,pass,success,foot,0.0040815305,0.0065803947,0.0039362395,0.0038680537,0.007804293,-0.010073443565655135
8181,2124868,,2,73.0,636,199452.0,86.1,73.395,7.82,8.43200000000001,21,1,0,740,dribble,success,foot,0.0043398305,0.0018718819,0.0002583,0.0047085127,0.0049668127,-0.002491064901319888
8182,2124868,2208961249,2,76.0,636,199452.0,73.395,91.875,8.43200000000001,12.104,0,1,0,741,pass,success,foot,0.011892677,0.002712487,0.007552847,-0.0008406051,0.0067122416,0.003164785719508411
8183,2124868,,2,77.5,636,487350.0,91.875,87.99,12.104,13.056000000000004,21,1,0,742,dribble,success,foot,0.0044453037,0.0075344904,-0.0074473736,-0.0048220037,-0.012269378,0.0037258597778357973
8184,2124868,2208961277,2,79.0,636,487350.0,87.99,101.43,13.056000000000004,25.432000000000002,0,1,0,743,pass,success,foot,0.0017791104,0.0029435458,-0.0026661933,0.0045909444,0.0019247511,0.00941789119820587
8185,2124868,,2,81.0,636,175199.0,101.43,95.025,25.432000000000002,28.968000000000004,21,1,0,744,dribble,success,foot,0.0008281833,0.005322793,-0.0009509271,-0.0023792472,-0.0033301744,0.04758248467314394
8186,2124868,2208961311,2,83.0,636,175199.0,95.025,72.13499999999999,28.968000000000004,5.643999999999998,0,1,0,745,pass,success,foot,0.0013939443,0.007825342,0.00056576094,-0.002502549,-0.001936788,-0.06411563477202609
8187,2124868,,2,85.5,636,199452.0,72.13499999999999,65.52000000000001,5.643999999999998,3.332000000000008,21,1,0,746,dribble,success,foot,0.0064399117,0.001020046,0.005045967,0.006805296,0.011851263,-0.002127355160463893
8188,2124868,2208961359,2,88.0,636,199452.0,65.52000000000001,45.044999999999995,3.332000000000008,11.763999999999996,0,1,0,747,pass,success,foot,0.014793786,0.0014241847,0.008353874,-0.0004041387,0.007949735,0.0009114953842156472
8189,2124868,,2,90.0,636,435183.0,45.044999999999995,45.989999999999995,11.763999999999996,15.027999999999999,21,1,0,748,dribble,success,foot,0.012892474,0.0034455815,-0.0019013118,-0.002021397,-0.003922709,-0.0003650406327858945
8191,2124868,2208961409,2,96.0,6924,96484.0,28.769999999999996,32.76,28.696,27.88,0,1,0,750,pass,success,foot,0.0037324969,0.006514526,0.0015832889,-0.0010438818,0.00053940713,0.002178328334379729
8192,2124868,2208961423,2,98.0,6924,96943.0,32.76,34.755,27.88,24.14,0,1,0,751,pass,success,foot,0.003987914,0.0074727717,0.00025541708,-0.0009582457,-0.00070282863,-0.004868165618616112
8193,2124868,2208961439,2,99.0,6924,195302.0,34.544999999999995,25.305000000000003,24.752,24.208000000000002,0,1,0,752,pass,success,foot,0.0032580227,0.004426167,-0.00072989124,0.0030466048,0.0023167136,0.004711513511054609
8194,2124868,2208961467,2,101.0,6924,488492.0,25.305000000000003,17.744999999999997,24.208000000000002,38.284,0,1,0,753,pass,success,foot,0.003661977,0.005999124,0.00040395418,-0.0015729573,-0.0011690031,0.002634858402197758
8195,2124868,2208961483,2,104.0,6924,96484.0,17.744999999999997,5.5649999999999995,38.284,32.708000000000006,0,1,0,754,pass,success,foot,0.0007869491,0.004316151,-0.0028750277,0.001682973,-0.0011920547,0.05600359610420322
8196,2124868,2208961517,2,107.0,6924,96377.0,6.930000000000001,18.165000000000003,32.3,20.468,0,1,0,755,pass,success,foot,0.0014899288,0.0025274712,0.0007029797,0.00178868,0.0024916597,-0.061550821157856775
8197,2124868,2208961547,2,113.0,6924,488492.0,21.105,18.794999999999998,20.468,39.168000000000006,0,1,0,756,pass,success,foot,0.004085648,0.0043201363,0.002595719,-0.0017926651,0.00080305384,0.0010740158554170785
8198,2124868,2208961569,2,116.0,6924,96484.0,18.794999999999998,8.084999999999999,39.168000000000006,32.368,0,1,0,757,pass,success,foot,0.001440536,0.0055822516,-0.0026451119,-0.0012621153,-0.003907227,0.06422336895378317
8199,2124868,2208961585,2,119.0,6924,96377.0,8.084999999999999,45.15,32.368,43.86,0,1,0,758,pass,success,foot,0.0017129162,0.0039370186,0.0002723802,0.001645233,0.0019176132,-0.07410196908497389
8201,2124868,,2,123.0,6924,491043.0,45.15,34.02,43.86,65.348,21,1,0,760,dribble,success,foot,0.007281067,0.0020291216,0.004043573,0.0033847962,0.0074283695,0.0010744425060714878
8203,2124868,,2,126.0,6924,477773.0,34.02,47.985,65.348,65.688,21,1,0,762,dribble,success,foot,0.008133682,0.00038181336,0.0032729376,0.0015320124,0.00480495,-0.00242953951358014
8204,2124868,2208961663,2,127.0,6924,477773.0,47.985,48.089999999999996,65.688,62.763999999999996,0,1,0,763,pass,success,foot,0.0159349,0.00069113966,0.007801217,-0.0003093263,0.007491891,0.0
8209,2124868,2208961891,2,169.0,636,96435.0,36.64500000000001,29.61,42.976,52.156,0,1,1,768,pass,success,head,0.017836956,0.00014901244,0.011499956,0.001911709,0.013411665,0.001070668884457354
8210,2124868,2208961895,2,170.0,636,439093.0,29.085000000000008,36.855000000000004,52.564,50.32,0,1,1,769,pass,success,head,0.014253251,0.00089640275,-0.003583705,-0.0007473903,-0.004331095,-0.0013863334751893549
8216,2124868,,2,193.0,636,175688.0,28.665000000000006,30.029999999999987,64.668,61.336,21,1,0,775,dribble,success,foot,0.0028049946,0.0005483321,-0.0017817728,-0.0004476381,-0.002229411,-8.154622713162085e-06
8217,2124868,2208962063,2,194.0,636,175688.0,30.029999999999987,22.155,61.336,51.884,0,1,0,776,pass,success,foot,0.022738706,0.00011792673,0.019933712,0.00043040537,0.020364117,0.0063000378389526015
8218,2124868,,2,196.5,636,96435.0,22.155,26.67,51.884,54.128,21,1,0,777,dribble,success,foot,0.017142707,0.00013675165,-0.005595999,-1.8824925e-05,-0.0056148237,-0.008520488626815112
8221,2124868,2208962145,2,208.0,6924,96377.0,9.555,19.11,33.184,18.631999999999998,0,1,0,780,pass,success,foot,0.0017657981,0.0018035381,0.0005370332,0.0046107834,0.0051478166,-0.061550821157856775
8222,2124868,2208962169,2,211.0,6924,488492.0,20.369999999999997,10.709999999999999,18.428,31.688000000000002,0,1,0,781,pass,success,foot,0.003092694,0.0038598436,0.001326896,-0.0020563055,-0.0007294095,0.06529738480920025
8223,2124868,2208962231,2,214.0,6924,96377.0,11.025,16.8,33.728,46.919999999999995,0,1,0,782,pass,success,foot,0.0015986902,0.0032135244,-0.0014940039,0.00064631924,-0.0008476847,-0.05724048482443346
8224,2124868,,2,218.0,6924,96484.0,16.8,30.030000000000005,46.919999999999995,55.284,21,1,0,783,dribble,success,foot,0.006146088,0.012919384,0.0045473976,-0.00970586,-0.0051584626,-0.015138302400700033
8225,2124868,2208962283,2,222.0,6924,96484.0,30.030000000000005,40.95,55.284,56.236000000000004,0,1,0,784,pass,success,foot,0.009718214,0.0071547967,0.0035721264,0.0057645873,0.009336714,-0.002403406078742608
8227,2124868,,2,229.0,6924,96484.0,40.95,27.3,56.236000000000004,61.54,21,1,0,786,dribble,success,foot,0.004160023,0.0030230957,0.0010930828,0.011597987,0.01269107,0.004623856866605118
8228,2124868,2208962345,2,231.0,6924,96484.0,27.3,8.715,61.54,32.571999999999996,0,1,0,787,pass,success,foot,0.0114159435,0.0030507892,0.0072559207,-2.7693575e-05,0.0072282273,0.07015833643727099
8229,2124868,,2,233.5,6924,96377.0,8.715,3.5700000000000003,32.571999999999996,22.78,21,1,0,788,dribble,success,foot,0.0006003478,0.0020127601,-0.010815595,0.0010380291,-0.009777566,-0.05235592989665723
8230,2124868,2208962365,2,236.0,6924,96377.0,3.5700000000000003,16.59,22.78,44.812000000000005,0,1,0,789,pass,success,foot,0.0010943433,0.006164617,0.00049399544,-0.0041518565,-0.0036578611,0.03419834095019372
8231,2124868,,2,238.5,6924,96484.0,16.59,24.57,44.812000000000005,41.412,21,1,0,790,dribble,success,foot,0.002682002,0.0059691635,0.0015876588,0.00019545341,0.0017831122,-0.049373034722964275
8233,2124868,,2,245.0,6924,96943.0,57.120000000000005,45.36000000000001,9.724,28.016000000000002,21,1,0,792,dribble,success,foot,0.0054755234,0.0021221067,-0.002822504,-0.0010821222,-0.0039046262,-0.00014413498037367176
8235,2124868,2208962503,2,261.0,6924,488492.0,20.790000000000003,2.8350000000000004,8.704,23.528000000000002,0,1,0,794,pass,success,foot,0.0014266417,0.0032727197,0.0014266417,-0.0032727197,-0.001846078,0.01582047444070067
8236,2124868,2208962535,2,263.0,6924,96377.0,2.8350000000000004,10.290000000000001,23.528000000000002,51.544,0,1,0,795,pass,success,foot,0.0019772085,0.005522153,0.0005505668,-0.0022494332,-0.0016988664,-0.006459334819799222
8237,2124868,,2,265.0,6924,139101.0,10.290000000000001,13.335,51.544,51.74799999999999,21,1,0,796,dribble,success,foot,0.0038126155,0.020988276,0.001835407,-0.015466124,-0.013630717,0.0005866136647546677
8238,2124868,2208962553,2,267.0,6924,139101.0,13.335,39.375,51.74799999999999,65.07600000000001,0,1,0,797,pass,success,foot,0.002675355,0.018027829,-0.0011372606,0.0029604472,0.0018231866,-0.016256351905204143
8242,2124868,2208962615,2,276.0,6924,477773.0,36.96,47.355000000000004,63.376000000000005,49.367999999999995,0,1,0,801,pass,success,foot,0.02175187,0.0014958761,0.016891126,0.00013420545,0.017025331,-0.002718469645586345
8243,2124868,2208962631,2,278.0,6924,491043.0,47.355000000000004,57.225,49.367999999999995,41.548,0,1,0,802,pass,success,foot,0.044012267,0.003052507,0.022260398,-0.001556631,0.020703766,0.0006608710279469516
8244,2124868,,2,279.5,6924,195302.0,57.225,60.269999999999996,41.548,42.16,21,1,0,803,dribble,success,foot,0.025024911,0.0031843872,-0.018987356,-0.00013188017,-0.019119237,0.0007424461334464404
8246,2124868,2208962683,2,284.0,636,96370.0,82.005,66.99,29.648000000000003,23.46,0,1,0,805,pass,success,foot,0.007309051,0.006635946,0.0061777476,0.00041376892,0.0065915165,-0.027529909499025933
8247,2124868,,2,285.5,636,435183.0,66.99,56.595,23.46,28.22,21,1,0,806,dribble,success,foot,0.0123524945,0.0032524606,0.0050434433,0.0033834856,0.008426929,-0.00403265247907015
